タイトル,順位,得意先コード,得意先名称,得意先名称２,ランク,重点,業態,担当者,カテゴリー名,地区名称,電話番号,住所１,住所２,住所３,売上金額,粗利金額,前年対比率,前年売上,前年粗利,前々年売上,前々年粗利
"	【売上金額／ベスト順】    25/02/01～26/01/31",1803,"	0072775","	（有）樽井商店　　　　　　ＣＬ","	","	","	","	卸","	木村寿","	木村寿　四国","	高知","	0880230312","	高知県　高岡郡四万十町七里甲","	　　　　１１１３－６","	",40900,12124,100.00,40900,12614,61300,15014
"	【売上金額／ベスト順】    25/02/01～26/01/31",1804,"	0084437","	Ｉショップ　脇田浜平店  ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア鹿児島","	鹿児島","	0992659747","	鹿児島県　鹿児島市宇宿","	　　　　　５－４－１６","	",40900,13535,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1805,"	0073810","	矢井米酒店　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア宮崎","	宮崎","	0986233013","	宮崎県　都城市上町１７－１６","	","	",40800,11970,125.54,32500,9900,56700,20930
"	【売上金額／ベスト順】    25/02/01～26/01/31",1806,"	0073200","	坂口　和英　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア長崎","	長崎","	0950242800","	長崎県　平戸市山中町８２３","	","	",40800,13448,139.73,29200,3632,43000,5680
"	【売上金額／ベスト順】    25/02/01～26/01/31",1807,"	0078029","	（有）新谷商店　　　　　　ＣＬ","	","	","	","	小売店","	斎藤ﾒﾃﾞｨｱ","	メディア２３区","	東京","	0337714096","	東京都　品川区大井","	　　　　３－２４－１５","	",40680,12576,158.41,25680,7890,39700,10316
"	【売上金額／ベスト順】    25/02/01～26/01/31",1808,"	0088206","	松岡精米所　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア福岡","	福岡","	0948622262","	福岡県　嘉麻市飯田１３７－７","	","	",40600,11440,52.45,77400,22200,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1809,"	0088475","	諏訪精米所　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア鹿児島","	鹿児島","	0994750204","	鹿児島県　志布志市有明町蓬原","	　　　　　８６３－１","	",40500,12825,53.29,76000,24760,35500,9880
"	【売上金額／ベスト順】    25/02/01～26/01/31",1810,"	0076580","	（有）タクミライス　　　　ＣＬ","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア青森","	青森","	0178212212","	青森県　八戸市卸センター","	　　　　１－１１－２５","	",40500,14745,59.73,67800,21449,57850,20911
"	【売上金額／ベスト順】    25/02/01～26/01/31",1811,"	0081238","	風間　博　　　　　　　　　ＣＬ","	","	","	","	生産者","	小河東ﾒﾃﾞｨ","	メディア新潟","	新潟","	0255322656","	新潟県　上越市三和区越柳","	　　　　１６２","	",40500,13500,65.85,61500,21250,24750,1250
"	【売上金額／ベスト順】    25/02/01～26/01/31",1812,"	0071086","	マザーシップ　佐藤洋平　　ＣＬ","	","	","	","	小売店","	田邉ﾒﾃﾞｨｱ","	メディア島根","	島根","	0854521555","	島根県　仁多郡奥出雲町稲原","	　　　　１１６３","	",40450,13503,79.31,51000,20415,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1813,"	0081672","	パラドックス　　　　　　　ＣＬ","	","	","	","	農業法人","	小河東ﾒﾃﾞｨ","	メディア新潟","	新潟","	0257614121","	新潟県　中魚沼郡津南町","	　　　　大字下船渡丁1040-1","	",40400,5168,20.16,200400,22868,161060,19884
"	【売上金額／ベスト順】    25/02/01～26/01/31",1814,"	0076852","	中村　直己　　　　　　　　ＣＬ","	","	","	","	小売店","	津田ﾒﾃﾞｨｱ","	メディア福島","	福島","	0249572712","	福島県　郡山市逢瀬町多田野","	　　　　字本郷１０２","	",40400,13440,41.48,97400,19912,73200,13360
"	【売上金額／ベスト順】    25/02/01～26/01/31",1815,"	0074271","	山本農産","	","	","	","	生産者","	米原ﾒﾃﾞｨｱ","	メディア三重","	三重","	0596552808","	三重県　多気郡明和町中村","	　　　　７１３－１","	",40400,16390,76.59,52750,27440,31900,13910
"	【売上金額／ベスト順】    25/02/01～26/01/31",1816,"	0072853","	大谷集落協定組合　　　　　ＣＬ","	　　　　　　　　　　森田喜代重","	","	","	生産者","	田邉ﾒﾃﾞｨｱ","	メディア愛媛","	愛媛","	0893598120","	愛媛県　大洲市肱川町大谷","	　　　　４３７８","	",40400,15028,79.84,50600,21850,97800,36560
"	【売上金額／ベスト順】    25/02/01～26/01/31",1817,"	0077370","	ようてい農業協同組合","	","	","	","	ＪＡ","	小河西ﾒﾃﾞｨ","	メディア北海道","	北海道","	0136212315","	北海道　虻田郡倶知安町","	　　　　南１条東２丁目","	",40330,6978,.00,0,0,39690,8124
"	【売上金額／ベスト順】    25/02/01～26/01/31",1818,"	0084487","	富安　伸良　　　　　　　　ＣＬ","	","	","	","	生産者","	小西ﾒﾃﾞｨｱ","	メディア福岡","	福岡","	08039028503","	福岡県　久留米市三潴町西牟田","	　　　　１８９","	",40250,12135,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1819,"	0083175","	（株）あなたに・ありがとう　CL","	","	","	","	小売店","	田中ﾒﾃﾞｨｱ","	メディア大阪","	大阪","	0728861127","	大阪府　門真市宮野町１１－７","	","	",40200,12480,219.67,18300,4980,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1820,"	0072049","	香川県食糧事業協同組合","	","	C","	","	小売店","	木村寿","	木村寿　四国","	香川","	0878510571","	香川県　高松市福岡町","	　　　　３－１７－２２","	",40000,27300,28.86,138600,52030,156550,47210
"	【売上金額／ベスト順】    25/02/01～26/01/31",1821,"	0088465","	（合）土師物産","	","	","	","	小売店","	堀川","	堀川　福岡","	福岡","	0948221713","	福岡県　飯塚市天道３６８","	","	",40000,7920,.00,0,0,10060,3015
"	【売上金額／ベスト順】    25/02/01～26/01/31",1822,"	0080811","	（株）ランバージャック","	","	","	","	その他","	斎藤ﾒﾃﾞｨｱ","	メディア秋田","	秋田","	0186223095","	秋田県　鹿角市花輪字大清水","	　　　　２６－１","	",40000,7120,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1823,"	0092987","	鈴木　和代　　　　　　　　ＣＬ","	","	","	","	生産者","	小河東ﾒﾃﾞｨ","	メディア千葉","	千葉","	09024244215","	千葉県　山武郡九十九里町","	　　　　西野１０４３","	",39850,13831,375.94,10600,1440,35200,5800
"	【売上金額／ベスト順】    25/02/01～26/01/31",1824,"	0074945","	（有）中島米穀","	","	","	","	小売店","	米原ﾒﾃﾞｨｱ","	メディア三重","	三重","	0599430233","	三重県　志摩市阿児町鵜方","	        １３９９－７","	",39800,16880,140.88,28250,1600,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1825,"	0080417","	株式会社シモジマ","	","	","	","	その他","	斎藤ﾒﾃﾞｨｱ","	メディア２３区","	東京","	0338640061","	東京都　台東区浅草橋","	　　　　５－２９－８","	",39750,9880,132.50,30000,3720,44000,12185
"	【売上金額／ベスト順】    25/02/01～26/01/31",1826,"	0077582","	沼田　商事","	","	","	","	取扱店","	小河西ﾒﾃﾞｨ","	メディア北海道","	北海道","	0157243806","	北海道　北見市大町１６１－２１","	","	",39650,11753,.00,0,0,64950,17543
"	【売上金額／ベスト順】    25/02/01～26/01/31",1827,"	0088139","	河野　誠一　　　　　　　　ＣＬ","	","	","	","	小売店","	小西ﾒﾃﾞｨｱ","	メディア宮崎","	宮崎","	0985393418","	宮崎県　宮崎市大字広原７８０８","	","	",39600,16080,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1828,"	0079439","	鉢呂　正昭　　　　　　　　ＣＬ","	","	","	","	生産者","	小河西ﾒﾃﾞｨ","	メディア北海道","	北海道","	0164624962","	北海道　苫前郡羽幌町平１番地","	","	",39420,24508,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1829,"	0084502","	マトカデザイン制作室　　　ＣＬ","	","	","	","	ﾃﾞｻﾞｲﾝ会社","	小西ﾒﾃﾞｨｱ","	メディア大分","	大分","	09085313002","	大分県　中津市田尻１０４４－１","	","	",39400,4944,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1830,"	0078358","	篠原　慰                ＣＬ","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア茨城","	茨城","	0294395901","	茨城県　日立市十王町","	　　　　山部１１３９","	",39200,20715,84.30,46500,24190,59000,30765
"	【売上金額／ベスト順】    25/02/01～26/01/31",1831,"	0082432","	白駒　千紘　　　　　　　　ＣＬ","	","	","	","	生産者","	小河東ﾒﾃﾞｨ","	メディア千葉","	千葉","	0439373183","	千葉県　君津市西粟倉１６１－２","	","	",39100,6024,.00,0,0,18600,1440
"	【売上金額／ベスト順】    25/02/01～26/01/31",1832,"	0075529","	大古　正好　　　　　　　　ＣＬ","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア茨城","	茨城","	0297844438","	茨城県　稲敷郡河内町源清田","	　　　　２０４２","	",39000,14435,72.22,54000,16560,45600,16267
"	【売上金額／ベスト順】    25/02/01～26/01/31",1833,"	0083338","	（株）ヒューマニティー　　ＣＬ","	","	","	","	その他","	田中ﾒﾃﾞｨｱ","	メディア大阪","	大阪","	0725402400","	大阪府　和泉市桑原町２７９－２","	　　　　第１泉洋ビル２０１","	",39000,4020,156.63,24900,9141,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1834,"	0084523","	（株）ユーワン　　　　　　ＣＬ","	","	","	","	小売店","	米原ﾒﾃﾞｨｱ","	メディア岐阜","	岐阜","	0573723848","	岐阜県　中津川市福岡944-18","	","	",39000,4020,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1835,"	0031022","	常本米穀店","	","	","	","	小売店","	見上","	見上　一般","	大阪","	0663816890","	大阪府　吹田市東御旅町","	　　　　１０－７７","	",38950,11818,117.50,33150,9894,27750,8490
"	【売上金額／ベスト順】    25/02/01～26/01/31",1836,"	0080224","	山本　廣茂　　　　　　　　ＣＬ","	","	","	","	生産者","	田邉ﾒﾃﾞｨｱ","	メディア高知","	高知","	0888962336","	高知県　高知市鏡狩山２５４","	","	",38800,8608,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1837,"	0078422","	吉澤　米店　　　　　　　　ＣＬ","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア神奈川","	神奈川","	0455015940","	神奈川県　横浜市鶴見区仲通","	　　　　　１－３６－１","	",38750,-1750,50.72,76400,25950,64100,20385
"	【売上金額／ベスト順】    25/02/01～26/01/31",1838,"	0036001","	丸米糧穀","	","	E","	","	小売店","	田中ﾒﾃﾞｨｱ","	メディア大阪","	大阪","	0728578788","	大阪府　枚方市東船橋１－３","	","	",38650,15003,19.86,194600,66867,156250,59310
"	【売上金額／ベスト順】    25/02/01～26/01/31",1839,"	0075014","	上野屋　米穀店","	","	","	","	小売店","	斎藤ﾒﾃﾞｨｱ","	メディア山梨","	山梨","	0556220059","	山梨県　南巨摩郡富士川町鰍沢","	　　　　１７２０","	",38650,6057,77.15,50100,16224,70550,28315
"	【売上金額／ベスト順】    25/02/01～26/01/31",1840,"	0077639","	大坪　長四郎　　　　　　　ＣＬ","	","	","	","	小売店","	津田ﾒﾃﾞｨｱ","	メディア岩手","	岩手","	0196872729","	岩手県　盛岡市土渕字北野","	　　　　４１－１","	",38600,14320,162.87,23700,10827,23700,10827
"	【売上金額／ベスト順】    25/02/01～26/01/31",1841,"	0080720","	（株）水村商店　　　　　　ＣＬ","	","	","	","	小売店","	斎藤ﾒﾃﾞｨｱ","	メディア埼玉","	埼玉","	0429342051","	埼玉県　入間市宮寺４４５－５","	","	",38500,21315,36.30,106050,36579,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1842,"	0028088","	森田米穀店　　　　　　　　ＣＬ","	","	","	","	小売店","	田中ﾒﾃﾞｨｱ","	メディア大阪","	大阪","	0724234001","	大阪府　岸和田市沼町１０－２２","	","	",38500,12975,61.60,62500,27782,48650,10699
"	【売上金額／ベスト順】    25/02/01～26/01/31",1843,"	0074434","	（有）こめや　　　　　　　ＣＬ","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア新潟","	新潟","	0253752177","	新潟県　新潟市南区茨曽根","	　　　　１８４１","	",38500,9705,.00,0,0,131500,31710
"	【売上金額／ベスト順】    25/02/01～26/01/31",1844,"	0058002","	植村米穀店","	","	","	","	小売店","	田中ﾒﾃﾞｨｱ","	メディア大阪","	大阪","	0727340066","	大阪府　豊能郡能勢町栗栖１７","	","	",38500,21850,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1845,"	0074130","	今津米穀店","	","	","	","	小売店","	森田","	森田　北陸","	石川","	0761781073","	石川県　加賀市山中温泉湯の本町","	　　　　ラ１５","	",38450,9940,24.63,156090,52225,94450,25375
"	【売上金額／ベスト順】    25/02/01～26/01/31",1846,"	0078030","	福田　米店　　　　　　　　ＣＬ","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア千葉","	千葉","	0432516259","	千葉県　千葉市稲毛区轟町","	　　　　１－１０－４","	",38400,6000,61.77,62170,21726,87770,25068
"	【売上金額／ベスト順】    25/02/01～26/01/31",1847,"	0080803","	長谷部精穀（有）　　　　　ＣＬ","	","	","	","	","	斎藤ﾒﾃﾞｨｱ","	メディア埼玉","	埼玉","	0484772064","	埼玉県　新座市大和田","	　　　　４－３－１７","	",38300,11664,82.90,46200,18010,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1848,"	0080433","	（有）根岸本店　　　　　　ＣＬ","	","	","	","	小売店","	斎藤ﾒﾃﾞｨｱ","	メディア群馬","	群馬","	0273872662","	群馬県　高崎市吉井町吉井１２６","	","	",38200,8704,186.34,20500,5526,12200,1832
"	【売上金額／ベスト順】    25/02/01～26/01/31",1849,"	0077651","	美唄市農業協同組合　米麦課","	","	","	","	ＪＡ","	小河西ﾒﾃﾞｨ","	メディア北海道","	北海道","	0126632161","	北海道　美唄市大通東１条北","	　　　　１丁目２－１","	",38200,13928,.00,0,0,0,0
"	【売上金額／ベスト順】    25/02/01～26/01/31",1850,"	0074684","	大林　慎二　　　　　　　　ＣＬ","	","	","	","	小売店","	米原ﾒﾃﾞｨｱ","	メディア富山","	富山","	0765780441","	富山県　下新川郡入善町浦山新","	　　　　４６８","	",38100,12840,94.78,40200,12600,57900,16550
"	【売上金額／ベスト順】    25/02/01～26/01/31",1851,"	0091863","	風間食糧（有）　　　　　　ＣＬ","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア青森","	青森","	0178222521","	青森県　八戸市吹上","	　　　　５－１－４０","	",38000,11810,152.00,25000,7310,57150,15011
"	【売上金額／ベスト順】    25/02/01～26/01/31",1852,"	0074623","	佐々木　勲              ＣＬ","	","	","	","	小売店","	小河東ﾒﾃﾞｨ","	メディア新潟","	新潟","	0259526474","	新潟県　佐渡市沢根五十里４３２","	","	",38000,12370,.00,0,0,35120,14574
